year,month,alt_0,alt_1,alt_2,alt_3,alt_4,alt_5,alt_6,alt_7,alt_8,alt_9,alt_10,alt_11,alt_12,alt_13,alt_14,alt_15,alt_16,alt_17,alt_18,alt_19,alt_20,alt_21,alt_22,alt_23,alt_24,alt_25,alt_26,alt_27,alt_28,alt_29,alt_30,alt_31,alt_32,alt_33,alt_34,alt_35
2182,1,3.2897211713052683e-10,8.365321377437637e-11,2.732567123472383e-11,1.0314263454553038e-11,4.270935870520814e-12,1.8829614950161115e-12,8.690389128792325e-13,4.1638643903785146e-13,2.0658805355248213e-13,1.0586905971005505e-13,5.625603116944848e-14,3.13683766443992e-14,1.860914262512103e-14,1.17943971451084e-14,7.98275757338562e-15,5.740270404893227e-15,4.342527223697557e-15,3.4138109889956234e-15,2.7627029305704825e-15,2.285597086359239e-15,1.923848255697321e-15,1.642795621591187e-15,1.4208597334900437e-15,1.243820942719446e-15,1.098321399945215e-15,9.80166704553959e-16,8.824414754881939e-16,7.958327346798516e-16,7.185868247449255e-16,6.495650448201304e-16,5.87806096751694e-16,5.324840478906231e-16,4.8288072175423125e-16,4.383666436685108e-16,3.9838719127191003e-16,3.6245202078045104e-16
2182,2,3.2930227023182643e-10,8.34985520043274e-11,2.719489742580549e-11,1.0234281103909425e-11,4.219858529940629e-12,1.849168742017885e-12,8.468870170200044e-13,4.022879602110217e-13,1.9791072060637954e-13,1.0067829902517715e-13,5.3251770946713e-14,2.96984468283559e-14,1.7722180552134512e-14,1.1345097142434483e-14,7.764631767411836e-15,5.633686062165371e-15,4.281634702545512e-15,3.3690475283761344e-15,2.7188306622393926e-15,2.2348232614152568e-15,1.8625275254892582e-15,1.5693800681860832e-15,1.3347414913276006e-15,1.1550400536773115e-15,1.0195287995881383e-15,9.081896907193269e-16,8.146657091884525e-16,7.319490382490707e-16,6.584407719397461e-16,5.930178386503548e-16,5.3472116994381045e-16,4.827214535381127e-16,4.3629567956874325e-16,3.9481016290197307e-16,3.577076029519963e-16,3.2449678299569395e-16
2182,3,3.3375463089192265e-10,8.220825124209212e-11,2.6053131015857118e-11,9.552860248818353e-12,3.832625051789194e-12,1.6305137121546523e-12,7.239605310461126e-13,3.336025133024421e-13,1.5977326000358136e-13,7.975964962713916e-14,4.1901481247752876e-14,2.3535130346240255e-14,1.430859187750907e-14,9.393141887714093e-15,6.587221192010784e-15,4.862387507184453e-15,3.722911090220632e-15,2.92951559960811e-15,2.3495254797596386e-15,1.9090106954946904e-15,1.5651912698926142e-15,1.2916584729650905e-15,1.108424403798043e-15,9.702981155499484e-16,8.550857342657148e-16,7.581317451409926e-16,6.752330800426836e-16,6.023688811518218e-16,5.381453105416657e-16,4.814710346016995e-16,4.314055585960504e-16,3.8713372031332196e-16,3.479464434462092e-16,3.132255188491529e-16,2.8243114735764066e-16,2.5509149790344333e-16
2182,4,3.077998490215634e-10,7.297763853229757e-11,2.2372492999729283e-11,7.960428283586598e-12,3.1035469016388595e-12,1.2845438979551683e-12,5.560169506451612e-13,2.5068937489063193e-13,1.1816178287759005e-13,5.850870331645517e-14,3.081088778302198e-14,1.755716274254101e-14,1.0931519206543775e-14,7.37578155819652e-15,5.3081850913309914e-15,4.003896876879729e-15,3.118850441685565e-15,2.49225568705495e-15,2.0283710495603237e-15,1.6720857131458322e-15,1.39097831586984e-15,1.1647490855677193e-15,9.937397566763613e-16,8.701694303599748e-16,7.659822042721475e-16,6.772664673906718e-16,6.008048680800775e-16,5.339116959191478e-16,4.752754047729445e-16,4.2381727221005896e-16,3.7860856899338175e-16,3.388469063777873e-16,3.038375175550554e-16,2.729779430865355e-16,2.4574522215679617e-16,2.216850301290203e-16
2182,5,2.793925706618736e-10,6.296216406685786e-11,1.846407286823453e-11,6.312746486969111e-12,2.372435120500837e-12,9.495787222718224e-13,3.9910598995695357e-13,1.756906766786469e-13,8.145370167633164e-14,4.002934058342659e-14,2.1151900261370563e-14,1.2231608275932547e-14,7.789088282934975e-15,5.390264153579366e-15,3.9764352980480036e-15,3.069253434360599e-15,2.4439475753254294e-15,1.9993388151187193e-15,1.6697593886710733e-15,1.4160750707602547e-15,1.2149902917546696e-15,1.0518352713686303e-15,9.168988070931767e-16,8.035622858013462e-16,7.071477147490315e-16,6.242497388643959e-16,5.523411919738809e-16,4.89669172394737e-16,4.3497219003039624e-16,3.871769616526424e-16,3.453622578072951e-16,3.087353858699918e-16,2.766131348143712e-16,2.4840596676216446e-16,2.236047076085322e-16,2.0176924219565602e-16
2182,6,2.551600795056936e-10,5.5910996985994486e-11,1.599502120914521e-11,5.353217357360625e-12,1.9768476748740257e-12,7.804475225726687e-13,3.2470154478220327e-13,1.4193696453880903e-13,6.551363654866736e-14,3.212536339779617e-14,1.6966797472089487e-14,9.820770288828375e-15,6.273555434531549e-15,4.371224234328758e-15,3.262002318103223e-15,2.5596732976370834e-15,2.0824056121812172e-15,1.7500345422676076e-15,1.5090817825758207e-15,1.327519134238867e-15,1.1864132836857529e-15,1.0739446748303277e-15,9.507425565262276e-16,8.351869850316478e-16,7.362792438846381e-16,6.506518475525443e-16,5.759633425890528e-16,5.108081644178907e-16,4.539044429484753e-16,4.041451447007343e-16,3.6058029006612556e-16,3.2239236785882336e-16,2.8887655317613796e-16,2.594243758264052e-16,2.3351001452761537e-16,2.1067867838663262e-16
2182,7,2.3672838460381705e-10,4.986102598917067e-11,1.3758642854972599e-11,4.456730228729292e-12,1.5971499605961066e-12,6.13550754135386e-13,2.4920856161626357e-13,1.0682087568788911e-13,4.863464210421107e-14,2.372432938367109e-14,1.2582607318720423e-14,7.370531832663059e-15,4.785392734677205e-15,3.395273689470889e-15,2.580499033542415e-15,2.061632937900771e-15,1.7077795863506155e-15,1.4622195958207189e-15,1.28625612983226e-15,1.1563631582735934e-15,1.0585030646895043e-15,9.838435361682762e-16,8.881702213836227e-16,7.786473864986564e-16,6.851974407256179e-16,6.045883325289891e-16,5.345213969177773e-16,4.735444888195831e-16,4.204148198063623e-16,3.740638658238154e-16,3.3357587399029052e-16,2.9816426575520314e-16,2.671523981726375e-16,2.399575541438173e-16,2.1607745144296563e-16,1.9507878941228164e-16
2182,8,2.6628501184394267e-10,5.979764651902604e-11,1.7462429983751026e-11,5.958210317961091e-12,2.245243026011358e-12,9.055192878939554e-13,3.847803454174817e-13,1.7137170469126968e-13,8.015633337314871e-14,3.9509739798271785e-14,2.0733736941937433e-14,1.1772985823152767e-14,7.317835296997334e-15,4.960380241084101e-15,3.6229599118082215e-15,2.8071735080993217e-15,2.2745694688494853e-15,1.916191015534143e-15,1.6644743656519683e-15,1.480468651441767e-15,1.3417747065623444e-15,1.2348083144138363e-15,1.1246515595959902e-15,9.910522662711626e-16,8.76860730278735e-16,7.78063284824087e-16,6.917542108707582e-16,6.159914038470831e-16,5.493853269488479e-16,4.907557898328733e-16,4.3908822259446523e-16,3.9350589727376037e-16,3.532486751320223e-16,3.1765605582851743e-16,2.8615324683526743e-16,2.5823948070513434e-16
2182,9,2.750416556383791e-10,6.152933602281756e-11,1.7909674707663016e-11,6.0805037448712935e-12,2.2696857499971394e-12,9.024532766800387e-13,3.769461307896019e-13,1.6504822984935687e-13,7.622796800320301e-14,3.743522531156033e-14,1.983257741213625e-14,1.1521509740814492e-14,7.374400117827577e-15,5.129669775845272e-15,3.80205213309849e-15,2.9465409726765745e-15,2.3547036975276404e-15,1.934197578239836e-15,1.6229558016448823e-15,1.3835855106157092e-15,1.1937938294041017e-15,1.0395516971769814e-15,9.086917213939055e-16,7.970771998881069e-16,7.017020774853587e-16,6.193011801112383e-16,5.47577833936324e-16,4.851179387231407e-16,4.30663386619336e-16,3.8312931520980826e-16,3.415853241558895e-16,3.052316344071285e-16,2.7337968790858816e-16,2.4543601662270604e-16,2.2088865036422393e-16,1.9929557292248722e-16
2182,10,2.9384471652662774e-10,6.657370867246128e-11,1.96076855717692e-11,6.721971694251823e-12,2.5268239866667236e-12,1.0091408885091436e-12,4.224799375740974e-13,1.8516544413514487e-13,8.557407603773374e-14,4.206461168878544e-14,2.2331651375852063e-14,1.3014656329651536e-14,8.349573796028628e-15,5.801562862378114e-15,4.274557620875514e-15,3.2765108185985384e-15,2.5780634090708166e-15,2.0783007191899366e-15,1.7065552380731385e-15,1.419717480483781e-15,1.1919579726102316e-15,1.0069858986144534e-15,8.762143726391811e-16,7.689447677861791e-16,6.769143206481621e-16,5.970649044256641e-16,5.2737564066091585e-16,4.667967604288146e-16,4.1408973107917586e-16,3.6817268939162557e-16,3.2811949808349787e-16,2.9313573915112595e-16,2.625390390338287e-16,2.3574265275142114e-16,2.122416185741419e-16,1.9160100682892223e-16
2182,11,2.8311802096270244e-10,6.347566075820096e-11,1.851049298053027e-11,6.2870080418843355e-12,2.341813514139834e-12,9.269765484363332e-13,3.8494127188047043e-13,1.6761679387962051e-13,7.717573250778848e-14,3.7985889103072565e-14,2.0304215000277065e-14,1.1953595958453583e-14,7.74767236107833e-15,5.431778842270274e-15,4.030148727693696e-15,3.1046728368165423e-15,2.4512516287100687e-15,1.979758522412403e-15,1.6269342298394759e-15,1.3538070231270901e-15,1.1367222907900097e-15,9.605537204652462e-16,8.284246522499966e-16,7.254802654676664e-16,6.376366127336899e-16,5.618680893643487e-16,4.960658683466446e-16,4.389642220427181e-16,3.893580482370232e-16,3.4620661501408977e-16,3.0862005169864114e-16,2.75836170128002e-16,2.472013512158111e-16,2.2215454534085076e-16,2.0021376058829528e-16,1.8096459448529614e-16
2182,12,2.895705611089514e-10,6.709145356830209e-11,2.0150693738591558e-11,7.046046689812528e-12,2.710476660314459e-12,1.1115428803330388e-12,4.784621421419318e-13,2.1510522985021886e-13,1.0123689352407197e-13,5.0051782365709996e-14,2.627926465356053e-14,1.490053950804932e-14,9.226861181756193e-15,6.208317779963398e-15,4.480286430128702e-15,3.412479920721748e-15,2.703550947552926e-15,2.2129627052175157e-15,1.856681216781591e-15,1.5866765604921843e-15,1.3751605599655299e-15,1.2051149866233875e-15,1.0655628603553175e-15,9.422201369821195e-16,8.316724511230495e-16,7.370163265930429e-16,6.550133617502797e-16,5.830963909580513e-16,5.199053128857561e-16,4.643137561229336e-16,4.153525969437264e-16,3.721840754932824e-16,3.3408181730257337e-16,3.00414784904201e-16,2.7063401879072666e-16,2.442614765987959e-16
2183,1,2.897466425779867e-10,6.62144233487145e-11,1.960832588418182e-11,6.7717636195080126e-12,2.582637065507704e-12,1.0545181035040927e-12,4.534852399595783e-13,2.0403543989997183e-13,9.604964548893103e-14,4.739426265209988e-14,2.4702799487903432e-14,1.3790640284821712e-14,8.350110914538368e-15,5.489655773356094e-15,3.892542559890896e-15,2.941477753177449e-15,2.337309903464518e-15,1.9364323293547206e-15,1.65749097226894e-15,1.455227082084452e-15,1.304007887046844e-15,1.1885712667544847e-15,1.0993828951781057e-15,1.0302244140660551e-15,9.664797529140361e-16,8.598713437811095e-16,7.679079689115182e-16,6.868331736066179e-16,6.151630357973768e-16,5.517203973308799e-16,4.954953361953313e-16,4.456140970536808e-16,4.013166214430273e-16,3.6193942634295895e-16,3.2690199005046056e-16,2.9569557494825527e-16
2183,2,2.5943496294047847e-10,5.57375342759493e-11,1.5650687310358603e-11,5.141515782220136e-12,1.8605824020880804e-12,7.186902864564433e-13,2.925489357727026e-13,1.2544059843331779e-13,5.713633935143369e-14,2.7927135918435435e-14,1.4883343508472094e-14,8.77810279371765e-15,5.72910089123224e-15,4.0624383707493675e-15,3.0611132027072207e-15,2.404748112840036e-15,1.943997047539177e-15,1.613109163968019e-15,1.3668120141653343e-15,1.177208478611971e-15,1.027301598201384e-15,9.061607059777343e-16,8.064463445389746e-16,7.137302289715081e-16,6.266432144466895e-16,5.5194048037811845e-16,4.873390238836239e-16,4.3128789364254037e-16,3.825910516540829e-16,3.402284333638235e-16,3.033275163009491e-16,2.7114074579021633e-16,2.4302689321827e-16,2.1843543259328558e-16,1.96893333456133e-16,1.7799384211970402e-16
2183,3,2.5850581193620355e-10,5.453937151303499e-11,1.5100944039442234e-11,4.8861903401446875e-12,1.7351732885264314e-12,6.560104844692281e-13,2.615281247068672e-13,1.1043925122019795e-13,5.011742273033635e-14,2.4782576962392738e-14,1.3589654094955958e-14,8.336738200434144e-15,5.64668740116112e-15,4.10345797271076e-15,3.1205075894321337e-15,2.4403068994056404e-15,1.9435182039479045e-15,1.5805208630519204e-15,1.3076962741387572e-15,1.0960916357875158e-15,9.275940643879043e-16,7.904282448200856e-16,6.861605608394194e-16,6.011385292196963e-16,5.282217893347143e-16,4.6497777249398545e-16,4.099405245529849e-16,3.625787998713898e-16,3.2179034523001703e-16,2.8660384562807647e-16,2.5619699360678166e-16,2.298728946695755e-16,2.0704039557054854e-16,1.8719759744200265e-16,1.6991799957532617e-16,1.5483883692644286e-16
2183,4,2.703486362810328e-10,5.844063304488366e-11,1.651493526994602e-11,5.446713170722732e-12,1.970803376590978e-12,7.584728123003581e-13,3.0705944547729493e-13,1.310719175403291e-13,5.970107736887097e-14,2.940277193040566e-14,1.5928679740073493e-14,9.599994545422288e-15,6.386630687660478e-15,4.5769138844406106e-15,3.4485591636144206e-15,2.681915107086458e-15,2.1293090275362577e-15,1.7294818980257187e-15,1.43072828243697e-15,1.1995190954363886e-15,1.0152954076835888e-15,8.64935509112406e-16,7.537639305035516e-16,6.61674823934687e-16,5.82144868899682e-16,5.126640863449291e-16,4.518257068642794e-16,3.9929965021212866e-16,3.5392761175408414e-16,3.146753940941556e-16,2.806643275865109e-16,2.5114692670222897e-16,2.254866507578099e-16,2.031409390829735e-16,1.8364692567434335e-16,1.6660937969609742e-16
2183,5,2.6584660005346236e-10,5.8103542272898795e-11,1.658157326110943e-11,5.526415745949714e-12,2.0250203538035057e-12,7.905635656438916e-13,3.246619624412354e-13,1.402108625038885e-13,6.422403652712419e-14,3.151673080905713e-14,1.6839840279400792e-14,9.94670225907204e-15,6.4919662953927016e-15,4.593689586166994e-15,3.445943705984452e-15,2.688616140838217e-15,2.154974785990928e-15,1.7766293780389943e-15,1.4981434168009557e-15,1.284438810307682e-15,1.114507969260913e-15,9.752294741972036e-16,8.565287110769822e-16,7.54590946404695e-16,6.657420440802139e-16,5.873583829085746e-16,5.18143688870551e-16,4.581138778757144e-16,4.0603965814762744e-16,3.608032869582291e-16,3.2145136301705526e-16,2.871691892892341e-16,2.5725967036387523e-16,2.311256971933386e-16,2.0825531952319912e-16,1.8820920372670585e-16
2183,6,2.1822033618177217e-10,4.4099635878187494e-11,1.1755461098754045e-11,3.679491877260266e-12,1.2700201347454954e-12,4.689817304929611e-13,1.8354930969188042e-13,7.650292725091879e-14,3.4464235559212786e-14,1.7040288768665534e-14,9.405293655024643e-15,5.8340434517746166e-15,4.007953936375832e-15,2.9650554650020535e-15,2.30483069173426e-15,1.850370471117122e-15,1.5200526786343863e-15,1.283387026805721e-15,1.109460653785937e-15,9.771842536504764e-16,8.734141396820364e-16,7.896543890514278e-16,6.938674552224174e-16,6.101017529700773e-16,5.374611299696374e-16,4.737086251358811e-16,4.177438833353761e-16,3.696008310830239e-16,3.2817171393872437e-16,2.924568480190452e-16,2.616114180277915e-16,2.349206555185619e-16,2.1177920012584225e-16,1.9167384998921698e-16,1.741691035093783e-16,1.5889502125150504e-16
2183,7,2.0648688405313696e-10,4.1609553002379036e-11,1.105566989083654e-11,3.452829622791916e-12,1.1908344707612711e-12,4.39897838007915e-13,1.7232855220391322e-13,7.18772028923677e-14,3.2366434187476395e-14,1.5977533455442887e-14,8.79346752649538e-15,5.4368081614575945e-15,3.728848473093375e-15,2.7627250436028417e-15,2.1579650383605565e-15,1.7459075932889075e-15,1.4489944996377315e-15,1.2395116074473846e-15,1.0883464926675143e-15,9.755802629010621e-16,8.88868204888076e-16,8.202641583833613e-16,7.241703913364773e-16,6.377708000542606e-16,5.623641618520427e-16,4.957488030895777e-16,4.369758698223119e-16,3.863578261857223e-16,3.4275923546099844e-16,3.051421107976407e-16,2.726283135593519e-16,2.444740059020471e-16,2.2004843291706036e-16,1.988161924985837e-16,1.803223683785865e-16,1.641800393729131e-16
2183,8,2.1763137046008484e-10,4.372824671469245e-11,1.1580535494677449e-11,3.6080899171453564e-12,1.2431614857683798e-12,4.592548819171938e-13,1.7994262428453554e-13,7.497209895944256e-14,3.3625829827260733e-14,1.646246041311373e-14,8.948033956022542e-15,5.455615401586588e-15,3.6986166555089714e-15,2.720718687905357e-15,2.1197305120817157e-15,1.7173887544922902e-15,1.4315997107964368e-15,1.2316847438878993e-15,1.0888290737065045e-15,9.837808511494865e-16,9.046847389197269e-16,8.439233971106179e-16,7.555158416565111e-16,6.644314346170847e-16,5.85284226083532e-16,5.156888289794118e-16,4.544648995876047e-16,4.0162721950634114e-16,3.560154127082474e-16,3.1657918625089393e-16,2.824272155205688e-16,2.5280208613796174e-16,2.2705948391501386e-16,2.0465077599329252e-16,1.851083653353922e-16,1.6803334604341563e-16
2183,9,2.402596163646075e-10,4.973066750207704e-11,1.3509574909748054e-11,4.3025335849529e-12,1.5100523312724707e-12,5.662360871038596e-13,2.2440168096838647e-13,9.424276956096728e-14,4.246828164465983e-14,2.083733542412854e-14,1.1320182761800606e-14,6.874416002811045e-15,4.624471579264491e-15,3.364229910953855e-15,2.5837234651438633e-15,2.05667075965426e-15,1.6786273315586295e-15,1.4080300579229282e-15,1.2084998672392243e-15,1.0561025082300662e-15,9.360784104895934e-16,8.389361777389694e-16,7.479331056801056e-16,6.5660471391998e-16,5.776998546774055e-16,5.087353778794064e-16,4.483355963717042e-16,3.962077423904413e-16,3.5119742253213784e-16,3.1227278473567035e-16,2.785575760014316e-16,2.4930674053388607e-16,2.2388612830323467e-16,2.0175548915205277e-16,1.8245415798582467e-16,1.6558897606148067e-16
2183,10,2.5399314333383374e-10,5.351726011490935e-11,1.4807370282330303e-11,4.79180297444753e-12,1.7039223179364083e-12,6.456838372820562e-13,2.580855132172141e-13,1.091926412698853e-13,4.954749786570156e-14,2.4420341180214438e-14,1.3307309838284629e-14,8.107388782948635e-15,5.465031286007245e-15,3.965183767694482e-15,3.0204578646677564e-15,2.372675953853334e-15,1.9024899034042893e-15,1.5611831932705823e-15,1.3058807526164732e-15,1.1082830111508508e-15,9.508468564219916e-16,8.222670298259352e-16,7.160941076104035e-16,6.281017254462077e-16,5.523050401563273e-16,4.862611491633379e-16,4.2857266620654973e-16,3.7886116875328185e-16,3.3599811142242205e-16,2.9898037238374864e-16,2.669575116340041e-16,2.3920770086018287e-16,2.1511767864221668e-16,1.9416595091696955e-16,1.7590866196019548e-16,1.5996768879821743e-16
2183,11,2.5936442941321814e-10,5.530053490167122e-11,1.543502142005797e-11,5.033194297236301e-12,1.8021487905601374e-12,6.870145308660371e-13,2.759133801861615e-13,1.17094466205139e-13,5.318968236945737e-14,2.6239178747300583e-14,1.42980497625244e-14,8.686719453723577e-15,5.825064731412631e-15,4.204342257879835e-15,3.187924202006698e-15,2.4937522501542625e-15,1.9916381651507372e-15,1.629047331416856e-15,1.3588277956043787e-15,1.1499726235779673e-15,9.834523696635037e-16,8.471493278888305e-16,7.388638135287405e-16,6.493424758907356e-16,5.717414287685066e-16,5.036759806306052e-16,4.439175646770389e-16,3.9238028945156045e-16,3.479175423532772e-16,3.0949657897793463e-16,2.762415506415018e-16,2.4740873288224945e-16,2.223659351589327e-16,2.0057526232332182e-16,1.8157862385200577e-16,1.6498552537362741e-16
2183,12,2.5588124507833443e-10,5.481978870689135e-11,1.5366526337685808e-11,5.037192629044353e-12,1.8166502616367537e-12,6.986609575872604e-13,2.831259506955562e-13,1.2100635395131872e-13,5.509983459070433e-14,2.705062212613952e-14,1.4559966834931186e-14,8.704739499877626e-15,5.7557524990472825e-15,4.119657985520732e-15,3.1182278154899278e-15,2.4494074749624622e-15,1.9736315340559274e-15,1.6345697930466927e-15,1.384442243560154e-15,1.1924535835309109e-15,1.0399477829799405e-15,9.151517949621873e-16,8.051694591542703e-16,7.086126620800813e-16,6.246301490423748e-16,5.507061000826276e-16,4.855778245600568e-16,4.29221523431722e-16,3.804433290965384e-16,3.3816164964315177e-16,3.014560324026476e-16,2.695419380259019e-16,2.417498733169408e-16,2.1750794072580088e-16,1.963271522789996e-16,1.77789024938608e-16
2184,1,2.516131661112534e-10,5.380626020373884e-11,1.505902694228055e-11,4.93234145716691e-12,1.7792842791984732e-12,6.85125467975399e-13,2.781333619554482e-13,1.1907098172601084e-13,5.425600428213974e-14,2.6597918892700687e-14,1.4261659848977226e-14,8.484394824537072e-15,5.5879728616973875e-15,3.992700156509248e-15,3.024972657382001e-15,2.384382782907671e-15,1.932017293636227e-15,1.6120751800394918e-15,1.3777443060897577e-15,1.1989987968913616e-15,1.0577225077064306e-15,9.425111268850863e-16,8.32144435891079e-16,7.329200330868383e-16,6.464524877564172e-16,5.701869623260112e-16,5.028743869915767e-16,4.445590271105334e-16,3.9402842776383133e-16,3.501800458392243e-16,3.120745729426109e-16,2.789104132585977e-16,2.5000262601187937e-16,2.2476533386012114e-16,2.0269691834895385e-16,1.8336750757836652e-16
2184,2,2.4226300020855986e-10,5.019190096396445e-11,1.3663458162523862e-11,4.356600250425563e-12,1.5283731971239919e-12,5.722037185895895e-13,2.263845791087625e-13,9.504411213577081e-14,4.294425074903625e-14,2.1192273654001035e-14,1.1618661080077398e-14,7.134225068794685e-15,4.844638250769997e-15,3.5405506525133083e-15,2.716932510100871e-15,2.1509617892176273e-15,1.7399064990940563e-15,1.4440137539959713e-15,1.2247093102708355e-15,1.056085722015919e-15,9.22133552731576e-16,8.126071204466908e-16,7.139263053570059e-16,6.277972902726703e-16,5.529919607246569e-16,4.872419764462671e-16,4.294509449933073e-16,3.796909920321513e-16,3.3683448052602973e-16,2.9986087373204123e-16,2.67906582640777e-16,2.4023996018123605e-16,2.1624050693496698e-16,1.9538147798418486e-16,1.7721528739038364e-16,1.6136123810024345e-16
2184,3,2.5734585412704237e-10,5.4467180079630546e-11,1.5110376153124118e-11,4.900214539196589e-12,1.7453408547468882e-12,6.621113542054357e-13,2.647951064435002e-13,1.1203305731196815e-13,5.081900554822209e-14,2.506242074023995e-14,1.3672171293701216e-14,8.330115822516827e-15,5.6075838882001456e-15,4.061461735250361e-15,3.0878818609041427e-15,2.4205253212358985e-15,1.9369367155156895e-15,1.5898674933364876e-15,1.332790115114365e-15,1.1346958762739493e-15,9.766693979624177e-16,8.467995504956129e-16,7.430096775385175e-16,6.545956565595526e-16,5.772335234277243e-16,5.087192187211872e-16,4.481551228980939e-16,3.959604141402709e-16,3.509800128558029e-16,3.1215253960501314e-16,2.7857918862274434e-16,2.494978625396485e-16,2.2426168698331387e-16,2.0232104559850343e-16,1.8320850272094344e-16,1.6652612279639703e-16
2184,4,2.565584027560739e-10,5.4085513830807915e-11,1.4951023614927266e-11,4.8309260025781e-12,1.7138554718071044e-12,6.474863827580437e-13,2.5794807283810357e-13,1.0881878495927781e-13,4.9307235204807955e-14,2.436106835686266e-14,1.3350035892902501e-14,8.179005450138016e-15,5.530876831515564e-15,4.017334421585027e-15,3.057914320776022e-15,2.3965790873225617e-15,1.9156392284702633e-15,1.5702541321878474e-15,1.3144370454383588e-15,1.1173026695352108e-15,9.5999306558583e-16,8.306476147303886e-16,7.288896816308784e-16,6.424669127290907e-16,5.667294318851768e-16,4.995448321313331e-16,4.400997494119722e-16,3.889171364124856e-16,3.44852621922992e-16,3.0685118289467e-16,2.740205817394262e-16,2.456053196384415e-16,2.2096499886106605e-16,1.9955624264205323e-16,1.8091753796267487e-16,1.646565048235771e-16
2184,5,2.1391576251069135e-10,4.1259355738628114e-11,1.0550873395960042e-11,3.1656967022395413e-12,1.0444720711937721e-12,3.687218208696312e-13,1.388516941062268e-13,5.656062575318992e-14,2.5545959203967798e-14,1.3053454179943682e-14,7.610294910863316e-15,4.994143366840543e-15,3.574422959438238e-15,2.7025183052141957e-15,2.112480405472655e-15,1.6857523142448483e-15,1.366533330686599e-15,1.1364356593982661e-15,9.671210645084543e-16,8.37969113560566e-16,7.359936472627581e-16,6.528549087604856e-16,5.770396040491957e-16,5.114708134305923e-16,4.541248954593979e-16,4.032555386960481e-16,3.582903539839667e-16,3.1990753896607157e-16,2.871327880991898e-16,2.59069510024456e-16,2.3497075283763647e-16,2.142135135921533e-16,1.9627756125486762e-16,1.807279548680925e-16,1.6720059894333793e-16,1.553903001390886e-16
2184,6,1.9801158137979835e-10,3.7920337882460825e-11,9.634413788580311e-12,2.882009085002987e-12,9.519996278972885e-13,3.374024704692498e-13,1.2753650544027458e-13,5.1921553265717975e-14,2.3238613365957655e-14,1.1658464181377567e-14,6.64312120735108e-15,4.2780002569299865e-15,3.0353538207134557e-15,2.3003636349880644e-15,1.8193026033822152e-15,1.4796844400002404e-15,1.2295357920618688e-15,1.0527220620200258e-15,9.258749343324593e-16,8.320605486511288e-16,7.606147014217111e-16,7.046302564587254e-16,6.247517694943935e-16,5.522185398359457e-16,4.886752953239301e-16,4.322722978432876e-16,3.8239058851941293e-16,3.396945789478958e-16,3.0314635138377875e-16,2.7178879330747284e-16,2.448201058959169e-16,2.2156783420648522e-16,2.0146737345253083e-16,1.840441359251811e-16,1.6889873386231205e-16,1.5569465677421547e-16
2184,7,1.8952420321921797e-10,3.582326006857658e-11,8.995820309867627e-12,2.6656600057507492e-12,8.744211165394205e-13,3.0839302898231363e-13,1.1614152170178686e-13,4.710689586526204e-14,2.0976806591118054e-14,1.045014131003596e-14,5.908222259203484e-15,3.782431833952108e-15,2.6794447449341715e-15,2.037223993948267e-15,1.6235359976844586e-15,1.3355560846264815e-15,1.1259537325356668e-15,9.802751775632143e-16,8.785069610420933e-16,8.062049674794685e-16,7.542942810936674e-16,7.1689535935565e-16,6.399125569479061e-16,5.648131348051253e-16,4.991559077413828e-16,4.4101454935602766e-16,3.896785123611535e-16,3.456916498538008e-16,3.0799782128998364e-16,2.7562715402084743e-16,2.4776547131939724e-16,2.23728526097222e-16,2.0294064338730545e-16,1.8491696555523428e-16,1.6924866803488626e-16,1.5559063602156258e-16
2184,8,1.9833162974067802e-10,3.7933867824054963e-11,9.626521081531844e-12,2.878895813384294e-12,9.517824212104194e-13,3.378378708579212e-13,1.2786863538656826e-13,5.204862861904163e-14,2.3224796319913284e-14,1.156789719705788e-14,6.526987463233728e-15,4.166462431051762e-15,2.9412298908598358e-15,2.226009731710117e-15,1.7635343265025614e-15,1.4402350766835292e-15,1.2037492013102292e-15,1.0372927860308643e-15,9.186420552285116e-16,8.318564446469943e-16,7.669008194004364e-16,7.172571597698905e-16,6.390135338349453e-16,5.636200232098552e-16,4.978080190019879e-16,4.3962681645063966e-16,3.8832077120140955e-16,3.4436213750549757e-16,3.0669309887749116e-16,2.7434520796397425e-16,2.46505249104218e-16,2.2248960333722687e-16,2.0172298710954877e-16,1.8372076790267683e-16,1.6807423133092583e-16,1.5443829511434008e-16
2184,9,2.2790481571375275e-10,4.606342285010428e-11,1.227105736019001e-11,3.83507611910756e-12,1.320015796837261e-12,4.855543674040367e-13,1.8923200363611264e-13,7.859964299801348e-14,3.536244136087523e-14,1.7514332906064597e-14,9.70868280362368e-15,6.052074987717059e-15,4.171467869362562e-15,3.087332403045012e-15,2.393817670713003e-15,1.912173130076297e-15,1.5603771683840747e-15,1.3099909334768915e-15,1.1270996474358488e-15,9.88137015390275e-16,8.785472980804333e-16,7.890788153795376e-16,6.969446071143082e-16,6.151039189007411e-16,5.431291853944854e-16,4.790443946976316e-16,4.2221782216526056e-16,3.733962314895226e-16,3.314608603142145e-16,2.953729770521771e-16,2.642569685170032e-16,2.3737385227428963e-16,2.1409928792856533e-16,1.939052428791651e-16,1.763446671991485e-16,1.6103866509240556e-16
